gene_id	gene_name	status	log2FoldChange	padj	pvalue	baseMean	mean_MM1S_coculture	mean_MM1S_monoculture
ENSG00000154721	JAM2	up	1.5989077782509853	0.08289598057121456	0.018704113398667708	44.2160869764784	66.7358252778288	21.696348675128007
ENSG00000153814	JAZF1	up	1.0218745307392398	0.08289598057121456	0.021001385908581888	572.1163111291636	766.8373536470167	377.39526861131066
ENSG00000183340	JRKL	up	1.0031963138123805	0.08289598057121456	0.026543249730663493	355.1044276207049	473.9892617772696	236.21959346414016
ENSG00000118193	KIF14	up	1.0247375577538604	0.08289598057121456	0.02016066911800671	4329.582425454907	5805.8470268383235	2853.31782407149
ENSG00000102271	KLHL4	up	1.342516181994805	0.08289598057121456	0.024701454300344167	51.05976099281036	73.45620216835896	28.663319817261765
ENSG00000153012	LGI2	up	1.0409619323584127	0.08289598057121456	0.02075539579093549	953.4986642703751	1283.4791848147997	623.5181437259506
ENSG00000113594	LIFR	up	1.4816394672578233	0.08289598057121456	0.023747044718451564	51.20998610293904	75.65151230404734	26.768459901830756
ENSG00000174405	LIG4	up	1.0847979209443515	0.08289598057121456	0.019978565832739836	625.7585435139605	850.708006636526	400.8090803913952
ENSG00000249550	LINC01234	up	2.477246584634354	0.08289598057121456	0.009367181120377545	34.50050678992999	58.84367197235033	10.157341607509657
ENSG00000253686	LINC01484	up	1.0728477104532688	0.08289598057121456	0.023260915901030247	60.33669772967119	81.96920646937254	38.70418898996984
ENSG00000196741	LINC01560	up	1.0431329602902393	0.08289598057121456	0.030255160991213264	46.66303059300001	63.007578963690605	30.318482222309417
ENSG00000260192	LINC02240	up	2.011773050465965	0.08289598057121456	0.03334783592402011	23.872364122841102	38.559271494060575	9.185456751621631
ENSG00000271601	LIX1L	up	1.1687302004036026	0.08289598057121456	0.02086836002094055	88.44386276774935	122.62165359838987	54.26607193710881
ENSG00000087253	LPCAT2	up	1.1463270399670624	0.08289598057121456	0.019471885744345867	435.2834959558566	599.8462161423532	270.72077576936
ENSG00000125872	LRRN4	up	1.9768231463075867	0.08289598057121456	0.03257929982105111	7.449833389079857	12.178667961907962	2.7209988162517527
ENSG00000183742	MACC1	up	1.2275130482613212	0.08289598057121456	0.018014675085281994	3033.864616378643	4252.130656296772	1815.5985764605132
ENSG00000165509	MAGEC3	up	1.0363389288080642	0.08289598057121456	0.029377151319676605	150.7992310901066	202.91889824061528	98.67956393959791
ENSG00000251562	MALAT1	up	1.2969845537397569	0.08289598057121456	0.017785145954424143	21184.884204986196	30114.278021336777	12255.490388635613
ENSG00000165072	MAMDC2	up	1.0191795959116507	0.08289598057121456	0.02181610413046577	415.7433087404074	556.9450077612929	274.5416097195218
ENSG00000204706	MAMDC2-AS1	up	1.4451217667973242	0.08289598057121456	0.03276278288515649	16.966754778746544	25.04999044575946	8.883519111733623
ENSG00000109339	MAPK10	up	2.195132370783749	0.08289598057121456	0.029857148533572107	8.73446532633667	14.658681143796192	2.8102495088771486
ENSG00000151376	ME3	up	1.5519472478571952	0.08289598057121456	0.031189283841740068	26.327442216493775	39.5096247566666	13.145259676320952
ENSG00000140259	MFAP1	up	1.045876534133678	0.08289598057121456	0.020694936064803812	1594.6771628517527	2148.826747330027	1040.5275783734783
ENSG00000238123	MID1IP1-AS1	up	1.5631406040428606	0.08289598057121456	0.028917087362180165	34.86623692737643	52.3479944933301	17.38447936142277
ENSG00000271605	MILR1	up	1.193140715020701	0.08289598057121456	0.032981478325838566	23.564352511565584	32.98433874874599	14.144366274385169
ENSG00000207954	MIR138-1	up	4.542942704282977	0.08289598057121456	0.0020223072817496563	12.151503895488206	23.762205466021697	0.5408023249547133
ENSG00000221275	MIR548I2	up	2.8537723914854007	0.08289598057121456	0.016457012979379466	6.803302647779172	12.331563847009447	1.2750414485488966
ENSG00000207561	MIR635	up	1.0834890633981358	0.08289598057121456	0.027132258326030032	37.63844121178608	51.32254006799258	23.95434235557958
