gene_id	gene_name	MM1S monoculture-1	MM1S monoculture-2	MM1S monoculture-3	MM1S cocultured-1	MM1S cocultured-2	MM1S cocultured-3	HUVEC-MM1S-1	HUVEC-MM1S-2	HUVEC-MM1S-3
ENSG00000004399	PLXND1	416.27873512632596	355.0061760064918	378.2941530788816	179.23620342877803	186.7709005960819	176.87539275113764	195.32430175861236	216.44532743903625	208.8081252387795
ENSG00000004455	AK2	6488.8944047327295	6618.772351352475	6622.526887390358	7370.562938181533	7400.879432100574	7594.790637209891	6837.250673541103	7055.6053778795895	7067.351931158691
ENSG00000004468	CD38	2754.35546468569	2919.111918865607	2858.6190246809824	3935.623114724858	3918.889073284574	3961.7917726037026	4554.566667735385	4495.40295450306	4396.749549899634
ENSG00000004478	FKBP4	6281.42001917456	5835.898469766106	6155.012415189099	7010.407562277698	7012.158370435937	6803.734432819834	9799.519231548446	10066.628838288903	9908.213245304752
ENSG00000004487	KDM1A	2178.481048360773	2260.2576620850004	2190.061433390632	1953.0855782074825	2017.521707145662	2149.632840736219	2207.0745986733527	2279.7200168135178	2263.694239768102
ENSG00000004534	RBM6	2663.917912006488	2845.4752666371865	2820.5516885221014	4102.2370503065395	4065.4019352362707	4234.158174938277	4858.804520244192	4833.518732277649	4999.616085845443
ENSG00000004660	CAMKK1	51.86859638954221	72.86152957338479	74.94506806279729	53.01352495780758	50.15755634382412	47.74550479171813	60.307503307958655	71.72152861885225	67.46108661560568
ENSG00000004700	RECQL	1602.6066320358555	1690.5425106335342	1724.9261696993028	2462.1837147070632	2439.9011289883915	2479.510873842635	1679.6089727261322	1791.7574738888266	1785.0417680668995
ENSG00000004766	VPS50	1054.6614599206916	1134.779566972716	1112.279978392309	1588.7227796879479	1620.2210634748449	1578.8570334534065	1321.3644008370643	1383.2009090778647	1227.149289864827
ENSG00000004777	ARHGAP33	1329.9640099882618	1228.569408232073	1199.1210890047566	626.9059697391532	638.8488755371283	583.7973085896444	657.9818644495191	625.0018922499981	640.3449173989238
ENSG00000004779	NDUFAB1	2383.295505898965	2260.2576620850004	2468.4288290524505	2509.3068480028924	2326.3866593681582	2370.9983629523667	2975.7702378524077	2808.666290377553	2926.526186038894
ENSG00000004838	ZMYND10	10.639712079906095	10.851717170504116	16.65445956951051	2.524453569419409	5.939710619663382	7.595875762318794	9.901231886381272	6.403707912397522	7.495676290622853
ENSG00000004864	SLC25A13	607.7935525646357	510.0307070136935	526.9946849495111	621.0155780771745	619.0498401382503	613.095686530017	607.5755930279416	657.0204318119858	554.6800455060911
ENSG00000004866	ST7	1387.152462417757	1260.3494370885496	1324.0295357760856	1111.6010550676797	1143.0643103618863	1142.6367396745272	993.7236365968113	931.0991304625996	928.3930491385735
ENSG00000004897	CDC27	2413.884678128695	2494.3447039058747	2667.0927396316115	4005.4663301454616	3868.7315169407498	4143.007665790451	3861.480435688696	3998.4752205010127	3807.80355563641
ENSG00000004961	HCCS	1091.900452200363	1101.4492928061677	943.3561741872738	1411.1695453054494	1485.587622762475	1560.4099066020608	1313.263392930025	1433.1498307945653	1452.0195785835128
ENSG00000004975	DVL2	1651.815300405421	1526.2165077659004	1433.4731272328688	1235.2992799692306	1218.9606127242519	1078.614358249269	1203.4497301901602	1197.4933796183366	1351.3633541094346
ENSG00000005007	UPF1	4838.409068337297	4427.5006055656795	4444.361496549376	3064.686633275162	3016.0530590957396	2940.689045126276	2972.1697898937236	3209.5384056936377	3003.6245707424437
ENSG00000005020	SKAP2	1228.886745229154	1357.2397689680506	1364.4760804448968	2069.2104424007753	2208.25241482152	2329.7636088140644	1714.7133403233022	1858.3560361777609	1613.7120242812343
ENSG00000005022	SLC25A5	12606.728850678734	11980.295756236545	12161.324298507567	10639.730310579667	10397.133455797435	10548.501183643	9846.325055011339	10262.582300408269	10266.93489635599
ENSG00000005059	MCUB	1611.9163801057732	1516.9150359054684	1722.5469611893727	1460.8171321706977	1623.5209027079911	1628.77278846293	1122.4396511197679	1111.6836935922097	1066.527655065766
ENSG00000005075	POLR2J	1000.132935511173	858.0607791248611	841.0502082602808	1081.3076122346467	1057.268490300082	1097.0614851006144	1346.567536547853	1219.2659865204882	1379.2044374746051
ENSG00000005100	DHX33	3074.8767910928614	3206.6824238839663	3110.81512673357	2646.46882527468	2608.192929878854	2496.872875585078	3208.899243177203	3153.18577606454	3051.8110611821617
ENSG00000005156	LIG3	2344.7265496093055	2270.3342566004685	2196.0094546654573	2031.3436388594841	2002.342446673189	2080.184833766447	1923.53932192698	1994.1146439205884	2037.7531401507558
ENSG00000005175	RPAP3	1306.0246578084732	1299.10556984035	1427.5251059580437	1969.0737841471387	2012.241964372628	2046.5459553904636	1928.039881875335	1895.4975420696665	1803.2455533441266
ENSG00000005187	ACSM3	109.05704881903748	103.8664357748251	70.18665104293714	132.95455465608885	129.3536979393359	136.7257637217383	146.71825431637703	211.32236110911822	180.9670418736089
ENSG00000005189	REXO5	461.49751146592683	361.9822799018159	435.3951573172033	531.8182186243554	521.3745988371192	499.1575500952351	500.46226625708977	522.5425656516378	455.09463193067324
ENSG00000005194	CIAPIN1	1649.1553723854447	1771.155266757279	1803.4400505269953	1737.665540283693	1645.959809493386	1676.5182932546481	2001.849065028359	2053.0287567146456	2015.2661112788871
ENSG00000005206	SPPL2B	3557.6537267186004	3733.765829308452	3597.36326701427	1661.9319332011107	1573.363346364167	1438.8758944049603	1892.935514278165	1659.8410908934377	1756.1298738030687
ENSG00000005238	FAM214B	332.49100249706544	297.6470995338272	265.2817488572031	234.774181956005	268.6069135781107	240.89777417639604	304.2378525088064	275.35944023309344	322.3140804967827
ENSG00000005249	PRKAR2B	368.4000307667485	337.9534775956996	381.8629658437767	477.12172462026825	468.57717110677794	510.0088011842619	387.04815555854066	404.71434006352337	425.11192676818183
ENSG00000005302	MSL3	1502.8593312867358	1582.025338928493	1674.9627909907713	1480.1712762029133	1533.7652755664112	1609.2405365026816	1177.3464824897003	1141.1407499892384	1127.5638762894093
ENSG00000005339	CREBBP	4926.186692996522	4818.162423703828	4735.81453901581	3621.7493875937116	3583.6254071969074	3513.6351026268935	3395.2224250391055	3589.918655690051	3519.75542389676
ENSG00000005379	TSPOAP1	2282.218241139857	2678.0487731494086	2389.914948224758	1346.3752370236846	1366.133442522578	1008.0812261705943	659.7820884288611	571.210745785859	538.617882026185
ENSG00000005421	PON1	2.659928019976524	9.3014718604321	4.758417019860146	5.048907138838818	9.239549852809706	10.85125108902685	3.6004479586840987	3.842224747438513	0.0
ENSG00000005436	GCFC2	110.38701282902574	84.4883693989249	118.96042549650365	149.7842451188849	151.1326368781016	159.51339100869467	199.82486170696748	186.98827104200763	183.1086636709297
