Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,UV Response Dn,0.2586045885774079,1.2729082065096884,6.896552e-02,1.354591e-01,8.910000e-01,41/124,24.87%,ADD3;MIOS;ATP2B1;INPP4B;AMPH;YTHDC1;NIPBL;BCKDHB;AKT3;ATRX;SPOP;PTEN;TOGARAM1;AGGF1;PRDM2;PRKAR2B;GCNT1;RASA2;CAV1;PDLIM5;PHF3;DLG1;NR1D2;INSIG1;PIK3R3;NR3C1;ATP2B4;VLDLR;CDKN1B;GJA1;MMP16;CDC42BPA;SFMBT1;ADGRL2;NEK7;SDC2;ATP2C1;MRPS31;PRKCE;MAPK14;ID1
prerank,Angiogenesis,-0.3847482817525675,-1.247721236755125,1.737194e-01,1.316085e-01,8.150000e-01,8/18,29.87%,LRPAP1;MSX1;TIMP1;VTN;FGFR1;JAG2;VAV2;VEGFA
prerank,Pperoxisome,0.271917447018189,1.2327255706001148,1.101083e-01,1.672718e-01,9.490000e-01,34/87,23.10%,CADM1;VPS4B;SCP2;IDI1;EHHADH;SIAH1;HSD17B4;IDH1;SOD2;HSD17B11;PEX13;SLC25A17;TOP2A;IDE;PRDX1;PEX2;GNPAT;ACSL4;SMARCC1;BCL10;CDK7;ABCD3;ISOC1;ACOX1;ELOVL5;ABCD2;PABPC1;FADS1;RDH11;ECI2;FDPS;MSH2;LONP2;PEX11A
prerank,Interferon Alpha Response,-0.25290418778338586,-1.2278589620908047,1.220657e-01,1.443837e-01,8.500000e-01,26/87,22.10%,GMPR;MVB12A;IRF1;OGFR;HLA-C;ISG20;TAP1;CNP;PSMB9;SLC25A28;IRF7;HELZ2;PSME1;IFI35;RNF31;LY6E;IRF9;ISG15;TRIM26;MOV10;PARP12;ADAR;IL4R;PSMB8;LAMP3;TXNIP
prerank,Inflammatory Response,-0.24033911527095034,-1.2039711916197304,1.093333e-01,1.653169e-01,8.910000e-01,37/122,23.29%,RGS16;IRF1;MYC;NFKBIA;TNFRSF1B;ADRM1;ATP2A2;IFNGR2;IL15RA;TAPBP;RELA;FZD5;IRF7;RHOG;ACVR1B;TIMP1;IL10RA;KLF6;LY6E;OSMR;GABBR1;SLC7A2;NOD2;ADGRE1;SLC7A1;TNFSF9;CHST2;GP1BA;CMKLR1;TPBG;MET;IL4R;LAMP3;KCNA3;RAF1;CD70;P2RX4
prerank,Epithelial Mesenchymal Transition,-0.2348183842467789,-1.193923434568893,1.143552e-01,1.708644e-01,9.080000e-01,47/122,32.33%,IGFBP4;COL5A1;EFEMP2;PDGFRB;PLOD3;COLGALT1;SLC6A8;QSOX1;RHOB;BMP1;P3H1;DST;MSX1;MCM7;TIMP1;DAB2;APLP1;LRP1;SLIT2;TGFB1;NID2;COL16A1;FSTL3;LOXL2;JUN;GPC1;SPARC;THBS1;ITGB5;EMP3;SDC1;CRLF1;FLNA;DPYSL3;TNFRSF12A;PLAUR;TNFAIP3;VEGFA;CD44;SDC4;ANPEP;MAGEE1;PVR;MMP14;ENO2;CAPG;MYLK
prerank,IL-6/JAK/STAT3 Signaling,-0.26494111335324716,-1.1765112456760245,1.918736e-01,1.849219e-01,9.390000e-01,24/61,27.53%,PIM1;IRF1;CSF2RB;TNFRSF1B;TYK2;IFNGR2;MYD88;IL12RB1;IL15RA;HMOX1;ACVR1B;IRF9;OSMR;SOCS1;TGFB1;JUN;IL4R;LTBR;IL3RA;IL9R;CSF2;IL2RG;CRLF2;TNFRSF12A
prerank,IL-2/STAT5 Signaling,-0.21908689953973232,-1.1742877142577606,9.974425e-02,1.802108e-01,9.420000e-01,62/163,30.16%,PIM1;RGS16;PUS1;MYC;TNFRSF1B;SLC1A5;RHOB;CD79B;DENND5A;ODC1;AHCY;RNH1;NDRG1;FURIN;ENO3;CCND3;DCPS;PLEC;IL10RA;KLF6;MUC1;APLP1;GPX4;SYT11;SOCS1;BATF3;RHOH;PRAF2;CDKN1C;HK2;HUWE1;SYNGR2;TRAF1;PDCD2L;IGF1R;IL4R;S100A1;FAH;MYO1C;CISH;MAFF;AGER;P2RX4;IL3RA;CSF2;ABCB1;AMACR;PNP;CKAP4;GPR83;LRIG1;BMP2;DHRS3;IRF4;CTSZ;CYFIP1;MAPKAPK2;IRF6;ETV4;CD44;IGF2R;IL18R1
prerank,Cholesterol Homeostasis,-0.2526396268491508,-1.1540901705671816,1.956522e-01,2.005509e-01,9.560000e-01,25/66,28.39%,FASN;TM7SF2;ATF3;ETHE1;LSS;GUSB;PCYT2;TRIB3;EBP;GSTM2;STX5;ABCA2;ALDOC;ECH1;CXCL16;LGMN;CBS;ATF5;SREBF2;GLDC;FBXO6;S100A11;TNFRSF12A;PLAUR;ACSS2
prerank,Allograft Rejection,0.22519450310169128,1.1180185370021982,2.251223e-01,3.321105e-01,9.990000e-01,43/131,25.91%,CCR2;CD86;CCR1;CD28;MAP3K7;SOCS5;CD47;RPS3A;BRCA1;DEGS1;ETS1;UBE2N;TLR6;RPL39;GCNT1;EIF3J;ABI1;GLMN;TRAT1;ABCE1;GALNT1;BCL10;HCLS1;PRKCB;NCK1;FAS;NPM1;EIF3A;MRPL3;STAT4;HIF1A;ST8SIA4;IFNGR1;UBE2D1;MTIF2;LCP2;CCND2;JAK2;BCAT1;SPI1;B2M;STAT1;TLR1
